別紙　学部・研究科等組織ID一覧（2024年度）,,,,,
学部・研究科等組織ID,学校名,学部・研究科名称,所在地,課程区分,昼夜区分
0228-67-15-2X08-02-1,新潟大学,自然科学研究科（博士前期課程）,新潟市,博士課程（前期）,昼間
0228-67-15-2X17-02-1,新潟大学,現代社会文化研究科,新潟市,博士課程（前期）,昼間
0228-67-15-2X17-02-1,新潟大学,現代社会文化研究科（博士課程(前期)）,新潟市,博士課程（前期）,昼間
0228-67-15-2X17-02-1,新潟大学,現代社会文化研究科（博士前期課程）,新潟市,博士課程（前期）,昼間
0228-67-15-4M02-00-1,新潟大学,医学部（医学科）,新潟市,,昼間
0228-67-15-4M02-00-1,新潟大学,医学部（修業年限６年）,新潟市,,昼間
0228-67-15-4M08-00-1,新潟大学,歯学部（歯学科）,新潟市,,昼間
0228-67-15-4M08-00-1,新潟大学,歯学部（修業年限６年）,新潟市,,昼間
0228-67-15-4M11-03-1,新潟大学,保健学研究科,新潟市,博士課程（後期）,昼間
0228-67-15-4M11-03-1,新潟大学,保健学研究科（博士課程(後期)）,新潟市,博士課程（後期）,昼間
0228-67-15-4M11-03-1,新潟大学,保健学研究科（博士後期課程）,新潟市,博士課程（後期）,昼間
0228-67-15-4M22-03-1,新潟大学,医歯学総合研究科,新潟市,博士課程（後期）,昼間
0228-67-15-4M22-03-1,新潟大学,医歯学総合研究科（博士課程(後期)）,新潟市,博士課程（後期）,昼間
0228-67-15-4M22-03-1,新潟大学,医歯学総合研究科（博士後期課程）,新潟市,博士課程（後期）,昼間
0228-67-15-4X08-03-1,新潟大学,自然科学研究科,新潟市,博士課程（後期）,昼間
0228-67-15-4X08-03-1,新潟大学,自然科学研究科（博士課程(後期)）,新潟市,博士課程（後期）,昼間
0228-67-15-4X08-03-1,新潟大学,自然科学研究科（博士後期課程）,新潟市,博士課程（後期）,昼間
0228-67-15-4X17-03-1,新潟大学,現代社会文化研究科,新潟市,博士課程（後期）,昼間
0228-67-15-4X17-03-1,新潟大学,現代社会文化研究科（博士課程(後期)）,新潟市,博士課程（後期）,昼間
0228-67-15-4X17-03-1,新潟大学,現代社会文化研究科（博士後期課程）,新潟市,博士課程（後期）,昼間
0228-67-15-6M22-04-1,新潟大学,医歯学総合研究科,新潟市,博士課程（医歯薬学、獣医学関係の一貫制課程）,昼間
0228-67-15-6M22-04-1,新潟大学,医歯学総合研究科（博士課程(一貫)）,新潟市,博士課程（医歯薬学、獣医学関係の一貫制課程）,昼間
0228-67-15-6M22-04-1,新潟大学,医歯学総合研究科（博士課程）,新潟市,博士課程（医歯薬学、獣医学関係の一貫制課程）,昼間
0228-67-15-GS21-09-1,新潟大学,教育実践学研究科（教員養成）,新潟市,専門職学位課程教職大学院,昼間
0236-17-17-1C01-01-1,金沢大学,法学研究科,石川,修士課程,昼間
0236-17-17-1M55-00-1,金沢大学,医薬保健学域　創薬科学類,石川,,昼間
0236-17-17-1M55-00-1,金沢大学,医薬保健学域　創薬科学類　修業年限4年,石川,,昼間
0236-17-17-1M55-00-1,金沢大学,医薬保健学域（薬学系４年）,石川,,昼間
0236-17-17-1M55-00-1,金沢大学,医薬保健学域（薬学系４年制）,石川,,昼間
0236-17-17-1M56-00-1,金沢大学,医薬保健学域　保健学類,石川,,昼間
0236-17-17-1M56-00-1,金沢大学,医薬保健学域（その他）,石川,,昼間
0236-17-17-1M74-01-1,金沢大学,医薬保健学総合研究科,石川,修士課程,昼間
0236-17-17-1M74-01-1,金沢大学,医薬保健学総合研究科（修士課程）,石川,修士課程,昼間
0236-17-17-1X07-00-1,金沢大学,理工学域,石川,,昼間
0236-17-17-1X07-00-1,金沢大学,理工学部（域）（群）,石川,,昼間
0236-17-17-1X07-00-1,金沢大学,理工学部域,石川,,昼間
0236-17-17-1Y83-00-1,金沢大学,人間社会学域（教員養成以外）,石川,,昼間
0236-17-17-1Y84-00-1,金沢大学,人間社会学域　学校教育学類,石川,,昼間
0236-17-17-1Y84-00-1,金沢大学,人間社会学域（教員養成）,石川,,昼間
0236-17-17-1Z56-00-1,金沢大学,国際基幹教育院,石川,,昼間
0236-17-17-1Z64-00-1,金沢大学,融合学域,石川,,昼間
0236-17-17-1Z99-00-1,金沢大学,いずれの学部にも所属しない聴講生・研究生等,石川,,昼間
0236-17-17-2G73-02-1,金沢大学,新学術創成研究科,石川,博士課程（前期）,昼間
0236-17-17-2M74-02-1,金沢大学,医薬保健学総合研究科,石川,博士課程（前期）,昼間
0236-17-17-2M74-02-1,金沢大学,医薬保健学総合研究科（博士課程(前期)）,石川,博士課程（前期）,昼間
0236-17-17-2X08-02-1,金沢大学,自然科学研究科,石川,博士課程（前期）,昼間
0236-17-17-2X08-02-1,金沢大学,自然科学研究科（博士課程(前期)）,石川,博士課程（前期）,昼間
0236-17-17-2Y69-02-1,金沢大学,人間社会環境研究科,石川,博士課程（前期）,昼間
0236-17-17-2Y69-02-1,金沢大学,人間社会環境研究科（博士課程(前期)）,石川,博士課程（前期）,昼間
0236-17-17-4G73-03-1,金沢大学,新学術創成研究科,石川,博士課程（後期）,昼間
0236-17-17-4M53-00-1,金沢大学,医薬保健学域　医学類,石川,,昼間
0236-17-17-4M53-00-1,金沢大学,医薬保健学域（医学系）,石川,,昼間
0236-17-17-4M54-00-1,金沢大学,医薬保健学域　薬学類,石川,,昼間
0236-17-17-4M54-00-1,金沢大学,医薬保健学域　薬学類　修業年限６年,石川,,昼間
0236-17-17-4M54-00-1,金沢大学,医薬保健学域（薬学系・修業年限６年）,石川,,昼間
0236-17-17-4M54-00-1,金沢大学,医薬保健学域（薬学系６年制）,石川,,昼間
0236-17-17-4M74-03-1,金沢大学,医薬保健学総合研究科,石川,博士課程（後期）,昼間
0236-17-17-4M74-03-1,金沢大学,医薬保健学総合研究科（博士課程(後期)）,石川,博士課程（後期）,昼間
0236-17-17-4X08-03-1,金沢大学,自然科学研究科,石川,博士課程（後期）,昼間
0236-17-17-4X08-03-1,金沢大学,自然科学研究科（博士課程(後期)）,石川,博士課程（後期）,昼間
0236-17-17-4Y69-03-1,金沢大学,人間社会環境研究科,石川,博士課程（後期）,昼間
0236-17-17-4Y69-03-1,金沢大学,人間社会環境研究科（博士課程(後期)）,石川,博士課程（後期）,昼間
0236-17-17-6M74-04-1,金沢大学,医薬保健学総合研究科,石川,博士課程（医歯薬学、獣医学関係の一貫制課程）,昼間
0236-17-17-6M74-04-1,金沢大学,医薬保健学総合研究科（４年制）,石川,博士課程（医歯薬学、獣医学関係の一貫制課程）,昼間
0236-17-17-6M74-04-1,金沢大学,医薬保健学総合研究科（４年制）（博士課程(一貫)）,石川,博士課程（医歯薬学、獣医学関係の一貫制課程）,昼間
0236-17-17-6M80-04-1,金沢大学,先進予防医学研究科,石川,博士課程（医歯薬学、獣医学関係の一貫制課程）,昼間
0236-17-17-6M80-04-1,金沢大学,先進予防医学研究科（博士課程(一貫)）,石川,博士課程（医歯薬学、獣医学関係の一貫制課程）,昼間
0236-17-17-CC01-08-1,金沢大学,法学研究科,石川,専門職学位課程法科大学院,昼間
0236-17-17-GS31-09-1,金沢大学,教職実践研究科,石川,専門職学位課程教職大学院,昼間
0248-20-20-1A06-00-1,信州大学,人文学部,長野,,昼間
0248-20-20-1D29-00-1,信州大学,経法学部,長野,,昼間
0248-20-20-1E01-00-1,信州大学,理学部,長野,,昼間
0248-20-20-1G01-00-1,信州大学,工学部,長野,,昼間
0248-20-20-1K01-00-1,信州大学,農学部,長野,,昼間
0248-20-20-1K19-00-1,信州大学,繊維学部,長野,,昼間
0248-20-20-1M02-01-1,信州大学,医学系研究科,長野,修士課程,昼間
0248-20-20-1M02-01-1,信州大学,医学系研究科（修士課程）,長野,修士課程,昼間
0248-20-20-1M04-00-1,信州大学,医学部,長野,,昼間
0248-20-20-1M04-00-1,信州大学,医学部（修業年限４年）,長野,,昼間
0248-20-20-1M04-00-1,信州大学,医学部（保健学科）,長野,,昼間
0248-20-20-1S02-00-1,信州大学,教育学部（教員養成）,長野,,昼間
0248-20-20-1X03-01-1,信州大学,総合理工学研究科,長野,修士課程,昼間
0248-20-20-1X03-01-1,信州大学,総合理工学研究科（修士課程）,長野,修士課程,昼間
0248-20-20-1Z70-01-1,信州大学,総合人文社会科学研究科,長野,修士課程,昼間
0248-20-20-1Z99-00-1,信州大学,いずれの学部にも所属しない聴講生・研究生等,長野,,昼間
0248-20-20-4M02-00-1,信州大学,医学部（医学科）,長野,,昼間
0248-20-20-4M02-00-1,信州大学,医学部（修業年限６年）,長野,,昼間
0248-20-20-4M02-03-1,信州大学,医学系研究科,長野,博士課程（後期）,昼間
0248-20-20-4M02-03-1,信州大学,医学系研究科（博士課程(後期)）,長野,博士課程（後期）,昼間
0248-20-20-4Y53-03-1,信州大学,総合工学系研究科,長野,博士課程（後期）,昼間
0248-20-20-4Y53-03-1,信州大学,総合工学系研究科（博士課程(後期)）,長野,博士課程（後期）,昼間
0248-20-20-4Z56-03-1,信州大学,総合医理工学研究科,長野,博士課程（後期）,昼間
0248-20-20-4Z56-03-1,信州大学,総合医理工学研究科（３年制）,長野,博士課程（後期）,昼間
0248-20-20-4Z56-03-1,信州大学,総合医理工学研究科（博士課程(後期)）,長野,博士課程（後期）,昼間
0248-20-20-6M02-04-1,信州大学,医学系研究科,長野,博士課程（医歯薬学、獣医学関係の一貫制課程）,昼間
0248-20-20-6M02-04-1,信州大学,医学系研究科（４年制）,長野,博士課程（医歯薬学、獣医学関係の一貫制課程）,昼間
0248-20-20-6M02-04-1,信州大学,医学系研究科（４年制）（博士課程(一貫)）,長野,博士課程（医歯薬学、獣医学関係の一貫制課程）,昼間
0248-20-20-6M02-04-1,信州大学,医学系研究科（博士課程(一貫)）,長野,博士課程（医歯薬学、獣医学関係の一貫制課程）,昼間
0248-20-20-6Z56-04-1,信州大学,総合医理工学研究科,長野,博士課程（医歯薬学、獣医学関係の一貫制課程）,昼間
0248-20-20-6Z56-04-1,信州大学,総合医理工学研究科（４年制）,長野,博士課程（医歯薬学、獣医学関係の一貫制課程）,昼間
0248-20-20-6Z56-04-1,信州大学,総合医理工学研究科（博士課程(一貫)）,長野,博士課程（医歯薬学、獣医学関係の一貫制課程）,昼間
0248-20-20-9C45-01-2,信州大学,経済・社会政策科学研究科,長野,修士課程,夜間
0248-20-20-9C45-01-2,信州大学,経済・社会政策科学研究科（修士課程）（夜間）,長野,修士課程,夜間
0248-20-20-GS01-09-1,信州大学,教育学研究科,長野,専門職学位課程教職大学院,昼間
0252-21-21-1C30-01-1,岐阜大学,地域科学研究科,岐阜,修士課程,昼間
0252-21-21-1C30-01-1,岐阜大学,地域科学研究科（修士）,岐阜,修士課程,昼間
0252-21-21-1C30-01-1,岐阜大学,地域科学研究科（修士課程）,岐阜,修士課程,昼間
0252-21-21-1D54-00-1,岐阜大学,社会システム経営学環,岐阜,,昼間
0252-21-21-1G01-00-1,岐阜大学,工学部,岐阜,,昼間
0252-21-21-1K27-00-1,岐阜大学,応用生物科学部,岐阜,,昼間
0252-21-21-1K27-00-1,岐阜大学,応用生物科学部（修業年限４年）,岐阜,,昼間
0252-21-21-1M02-01-1,岐阜大学,医学系研究科,岐阜,修士課程,昼間
0252-21-21-1M02-01-1,岐阜大学,医学系研究科（修士）,岐阜,修士課程,昼間
0252-21-21-1M02-01-1,岐阜大学,医学系研究科（修士課程）,岐阜,修士課程,昼間
0252-21-21-1M04-00-1,岐阜大学,医学部,岐阜,,昼間
0252-21-21-1M04-00-1,岐阜大学,医学部（修業年限４年）,岐阜,,昼間
0252-21-21-1M04-00-1,岐阜大学,医学部（保健学科）,岐阜,,昼間
0252-21-21-1S01-01-1,岐阜大学,教育学研究科,岐阜,修士課程,昼間
0252-21-21-1S01-01-1,岐阜大学,教育学研究科（修士）,岐阜,修士課程,昼間
0252-21-21-1S01-01-1,岐阜大学,教育学研究科（修士課程）,岐阜,修士課程,昼間
0252-21-21-1S02-00-1,岐阜大学,教育学部,岐阜,,昼間
0252-21-21-1S02-00-1,岐阜大学,教育学部（教員養成）,岐阜,,昼間
0252-21-21-1X59-00-1,岐阜大学,地域科学部,岐阜,,昼間
0252-21-21-1Z52-01-1,岐阜大学,自然科学技術研究科,岐阜,修士課程,昼間
0252-21-21-1Z52-01-1,岐阜大学,自然科学技術研究科（修士）,岐阜,修士課程,昼間
0252-21-21-1Z99-00-1,岐阜大学,いずれの学部にも所属しない聴講生・研究生等,岐阜,,昼間
0252-21-21-4G01-03-1,岐阜大学,工学研究科,岐阜,博士課程（後期）,昼間
0252-21-21-4G01-03-1,岐阜大学,工学研究科（博士）,岐阜,博士課程（後期）,昼間
0252-21-21-4G01-03-1,岐阜大学,工学研究科（博士課程(後期)）,岐阜,博士課程（後期）,昼間
0252-21-21-4G01-03-1,岐阜大学,工学研究科（博士後期）,岐阜,博士課程（後期）,昼間
0252-21-21-4K11-03-1,岐阜大学,連合農学研究科,岐阜,博士課程（後期）,昼間
0252-21-21-4K11-03-1,岐阜大学,連合農学研究科（博士）,岐阜,博士課程（後期）,昼間
0252-21-21-4K11-03-1,岐阜大学,連合農学研究科（博士課程(後期)）,岐阜,博士課程（後期）,昼間
0252-21-21-4K17-00-1,岐阜大学,応用生物科学部（修業年限６年）,岐阜,,昼間
0252-21-21-4M02-00-1,岐阜大学,医学部（群）（専門課程）,岐阜,,昼間
0252-21-21-4M02-00-1,岐阜大学,医学部（修業年限６年）,岐阜,,昼間
0252-21-21-4M02-03-1,岐阜大学,医学系研究科,岐阜,博士課程（後期）,昼間
0252-21-21-4M02-03-1,岐阜大学,医学系研究科（博士）,岐阜,博士課程（後期）,昼間
0252-21-21-4M02-03-1,岐阜大学,医学系研究科（博士課程(後期)）,岐阜,博士課程（後期）,昼間
0252-21-21-4M02-03-1,岐阜大学,医学系研究科（博士後期）,岐阜,博士課程（後期）,昼間
0252-21-21-4M46-03-1,岐阜大学,連合創薬医療情報研究科,岐阜,博士課程（後期）,昼間
0252-21-21-4M46-03-1,岐阜大学,連合創薬医療情報研究科（博士）,岐阜,博士課程（後期）,昼間
0252-21-21-4M46-03-1,岐阜大学,連合創薬医療情報研究科（博士課程(後期)）,岐阜,博士課程（後期）,昼間
0252-21-21-6K14-04-1,岐阜大学,連合獣医学研究科,岐阜,博士課程（医歯薬学、獣医学関係の一貫制課程）,昼間
0252-21-21-6K14-04-1,岐阜大学,連合獣医学研究科（博士（一貫））,岐阜,博士課程（医歯薬学、獣医学関係の一貫制課程）,昼間
